user_id,movie_id,rating
15,89370.0,3.0
15,120891.0,1.0
15,79574.0,3.5
15,93428.0,3.5
15,266915.0,3.0
15,256380.0,3.0
15,360009.0,2.0
15,338013.0,5.0
15,378194.0,0.5
15,332375.0,2.5
15,390521.0,3.0
15,361862.0,2.0
15,350258.0,3.5
15,60153.0,4.0
15,123865.0,2.5
15,121766.0,5.0
15,382992.0,1.5
15,379786.0,0.5
15,121164.0,2.0
15,379725.0,2.5
15,457430.0,1.5
15,381061.0,4.0
15,443706.0,5.0
15,362225.0,4.5
15,829482.0,3.5
15,327597.0,3.0
15,1049413.0,2.0
15,436339.0,2.5
15,1130080.0,3.5
15,1197624.0,2.0
15,429493.0,3.0
15,1375666.0,5.0
15,1440728.0,1.0
15,1285016.0,2.0
15,947798.0,1.0
15,1320261.0,0.5
15,1385826.0,1.0
15,1411697.0,0.5
15,458339.0,1.0
15,1598778.0,1.5
15,1392170.0,0.5
15,1194173.0,2.0
15,1645170.0,4.0
15,1446714.0,1.5
15,1386703.0,1.5
15,454876.0,2.5
15,1583421.0,3.0
15,1623205.0,0.5
15,1483013.0,3.5
15,2404463.0,1.0
15,1821694.0,1.5
15,1706620.0,4.0
15,1843866.0,4.0
15,2872732.0,1.0
15,2866360.0,1.0
15,2084970.0,0.5
15,1791528.0,0.5
15,2980516.0,1.0
15,1823672.0,1.5
15,2096673.0,1.0
15,2975590.0,3.0
15,2870648.0,3.5
15,3682448.0,2.5
15,3322364.0,1.0
15,1596363.0,3.5
15,1489889.0,2.5
15,2823054.0,4.0
15,5794766.0,0.5
16,99088.0,4.0
16,244970.0,4.5
16,243155.0,4.0
16,252866.0,4.5
16,208196.0,4.5
16,266697.0,3.5
17,75314.0,5.0
17,108394.0,3.5
17,109348.0,3.5
17,99348.0,3.0
17,47396.0,4.5
17,33870.0,5.0
17,43014.0,5.0
17,37008.0,3.5
17,44081.0,3.5
17,71562.0,5.0
17,79944.0,5.0
17,56801.0,3.5
17,105435.0,3.0
17,116922.0,5.0
17,119217.0,4.0
17,87182.0,3.5
17,99763.0,2.5
17,91064.0,4.0
17,133093.0,5.0
17,138510.0,3.0
17,186508.0,4.0
17,130827.0,4.5
17,120601.0,5.0
17,104815.0,4.0
17,36775.0,5.0
17,71360.0,3.0
17,70666.0,4.0
17,221027.0,3.5
17,96163.0,4.5
17,259446.0,0.5
17,250258.0,4.5
17,238380.0,3.5
17,292506.0,3.5
17,309698.0,2.0
17,305357.0,0.5
17,267287.0,3.5
17,119167.0,3.5
17,10323.0,5.0
17,368008.0,2.0
17,361862.0,5.0
17,363163.0,5.0
17,373074.0,3.0
17,371724.0,2.5
17,338095.0,2.0
18,114388.0,4.0
18,114746.0,5.0
18,114660.0,3.0
18,115685.0,4.0
18,76759.0,3.0
18,116095.0,3.0
18,117723.0,3.0
18,117765.0,1.0
19,114709.0,3.0
19,112401.0,1.0
19,113627.0,3.0
19,114369.0,5.0
19,115639.0,3.0
19,75314.0,5.0
19,116324.0,3.0
19,112442.0,4.0
19,112887.0,2.0
19,113481.0,1.0
19,112471.0,3.0
19,109445.0,4.0
19,109686.0,3.0
19,110148.0,3.0
19,111590.0,4.0
19,114924.0,4.0
19,109040.0,3.0
19,110997.0,3.0
19,106926.0,3.0
19,107076.0,4.0
19,107096.0,5.0
19,107286.0,2.0
19,107501.0,3.0
19,116253.0,3.0
19,110678.0,3.0
19,110939.0,1.0
19,107969.0,2.0
19,99785.0,3.0
19,117283.0,3.0
19,116683.0,4.0
19,68646.0,5.0
19,113253.0,3.0
19,26029.0,4.0
19,42332.0,4.0
19,48545.0,4.0
19,101775.0,3.0
19,108598.0,4.0
19,90605.0,4.0
19,78748.0,4.0
19,75686.0,4.0
19,97165.0,3.0
19,43456.0,4.0
19,88794.0,5.0
19,72431.0,4.0
19,32455.0,4.0
19,103874.0,3.0
19,101540.0,4.0
19,102975.0,2.0
19,92007.0,3.0
19,77766.0,1.0
19,93822.0,5.0
20,99348.0,2.0
20,117128.0,4.0
20,34583.0,2.0
20,122541.0,5.0
20,298228.0,4.5
20,64030.0,4.0
21,109040.0,3.0
21,109830.0,4.0
21,102926.0,4.0
21,82509.0,2.0
21,57012.0,5.0
21,53125.0,3.0
21,43265.0,5.0
21,46672.0,3.0
21,66817.0,3.0
21,95016.0,4.0
21,73486.0,3.0
21,23969.0,3.0
21,88258.0,4.0
21,97351.0,4.0
21,78767.0,3.0
21,51418.0,3.0
21,74285.0,3.0
21,93822.0,4.0
21,66026.0,3.0
22,113492.0,1.5
22,110443.0,2.0
22,106697.0,2.5
22,102926.0,4.5
22,115798.0,1.5
22,82971.0,5.0
22,78748.0,3.5
22,103776.0,4.0
22,120347.0,3.5
22,99674.0,3.5
22,97757.0,2.5
22,94721.0,4.0
22,82517.0,3.5
22,169547.0,4.0
22,106364.0,4.0
22,100403.0,2.5
22,228786.0,3.5
22,258000.0,2.5
22,120912.0,3.5
22,298130.0,4.0
22,264464.0,3.5
22,266697.0,4.0
22,64505.0,2.0
22,363547.0,3.5
23,110877.0,3.5
23,113957.0,3.5
23,113117.0,4.5
23,110057.0,4.5
23,110932.0,4.0
23,109040.0,2.0
23,109830.0,4.5
23,110074.0,3.5
23,111127.0,3.5
23,101414.0,4.5
23,116282.0,4.5
15,2199571.0,1.5
15,3079380.0,4.5
17,108399.0,4.0
17,101700.0,4.5
17,133122.0,3.5
17,89885.0,4.0
17,344510.0,4.0
18,117381.0,4.0
18,115571.0,3.0
19,113189.0,3.0
19,111742.0,3.0
19,111756.0,3.0
19,29583.0,4.0
19,116287.0,3.0
19,56923.0,5.0
19,62622.0,4.0
19,71853.0,5.0
19,54215.0,5.0
19,61722.0,3.0
19,22100.0,5.0
20,61722.0,1.0
20,486655.0,4.0
21,29583.0,3.0
21,71853.0,5.0
21,91203.0,2.0
22,103644.0,3.5
22,190590.0,2.0
22,133152.0,2.5
22,266915.0,4.0
22,70034.0,4.0
23,25316.0,4.0
23,58385.0,3.0
23,59742.0,2.5
23,117665.0,3.5
23,105236.0,3.5
23,84707.0,2.5
23,56172.0,5.0
23,56592.0,3.5
23,89881.0,4.5
23,75686.0,4.0
23,79944.0,4.0
23,82096.0,3.5
23,103873.0,2.5
23,105695.0,3.5
23,101640.0,5.0
23,56869.0,3.5
23,101540.0,4.0
23,117731.0,3.0
23,77631.0,2.5
23,116477.0,3.5
23,118929.0,5.0
23,120762.0,3.5
23,63385.0,3.0
23,64665.0,4.0
23,47478.0,4.0
23,120832.0,2.0
23,89469.0,1.5
23,36342.0,4.0
23,122690.0,4.0
23,69089.0,4.0
23,91605.0,4.0
23,90863.0,2.5
23,99052.0,1.5
23,162710.0,3.5
23,54331.0,4.0
23,72684.0,4.0
23,88939.0,4.0
23,32551.0,3.0
23,185014.0,4.0
23,44837.0,2.0
23,196216.0,3.0
23,60176.0,4.0
23,168629.0,4.5
23,215750.0,2.0
23,245712.0,4.0
23,203009.0,4.5
23,67093.0,3.5
23,243133.0,3.5
23,241527.0,3.5
23,283509.0,5.0
23,280778.0,3.0
23,265666.0,4.0
23,277027.0,1.0
23,109190.0,3.0
23,44391.0,4.0
23,265343.0,4.0
23,50986.0,4.0
23,278823.0,3.5
23,310793.0,4.0
23,290673.0,3.5
23,325980.0,4.5
23,318411.0,4.0
23,216625.0,2.5
23,285823.0,1.5
23,340377.0,3.5
23,48956.0,5.0
23,323944.0,4.0
23,26778.0,3.5
23,167260.0,4.5
23,159365.0,2.0
23,86022.0,1.0
23,70379.0,4.5
23,55601.0,3.5
23,374900.0,4.5
23,362227.0,2.0
23,356721.0,4.0
23,350258.0,4.5
23,362269.0,3.5
23,67023.0,5.0
23,212712.0,3.0
23,235198.0,3.0
23,369702.0,4.5
23,338751.0,3.5
23,121766.0,4.0
23,407304.0,3.0
23,403217.0,4.0
23,402399.0,3.5
23,468565.0,4.0
23,317919.0,3.5
24,99348.0,4.0
24,117998.0,3.0
24,78875.0,4.0
25,115751.0,1.0
25,115641.0,3.0
26,111503.0,3.0
26,106977.0,3.5
26,117951.0,4.5
26,119116.0,4.0
26,118715.0,4.0
26,120738.0,3.0
26,133093.0,5.0
26,137523.0,4.0
26,181536.0,4.0
26,268380.0,4.0
26,274812.0,2.0
26,167261.0,4.0
26,307901.0,3.0
26,317248.0,5.0
26,290334.0,0.5
26,266697.0,4.5
26,338013.0,3.5
26,206634.0,3.0
26,453467.0,3.0
26,758758.0,4.0
26,465538.0,3.5
26,936501.0,5.0
26,409459.0,5.0
26,499549.0,3.5
26,1244668.0,4.5
27,75314.0,4.0
27,108052.0,5.0
28,31381.0,5.0
29,74751.0,0.5
29,145503.0,4.0
29,468569.0,5.0
30,112346.0,4.0
30,113627.0,4.0
30,114746.0,2.0
30,112431.0,4.0
30,110588.0,3.0
30,111503.0,4.0
30,108122.0,4.0
30,108515.0,4.0
30,99653.0,2.0
30,116683.0,2.0
30,117107.0,3.0
30,117998.0,4.0
30,116669.0,3.0
30,115530.0,1.0
30,58385.0,4.0
30,32138.0,4.0
30,102798.0,3.0
30,67992.0,3.0
30,46912.0,4.0
30,105236.0,5.0
30,104348.0,5.0
30,80684.0,4.0
30,90605.0,3.0
30,78748.0,4.0
30,80455.0,5.0
30,79522.0,4.0
30,105695.0,5.0
30,97351.0,4.0
30,82010.0,4.0
30,92632.0,4.0
30,101540.0,5.0
30,83722.0,4.0
30,115988.0,5.0
30,77766.0,3.0
30,93822.0,5.0
30,118928.0,3.0
30,118548.0,4.0
30,118884.0,5.0
30,118583.0,3.0
30,99939.0,4.0
30,120890.0,4.0
30,120176.0,4.0
30,119683.0,5.0
30,77651.0,3.0
30,99088.0,3.0
30,102757.0,1.0
30,120815.0,5.0
30,87803.0,3.0
30,101272.0,4.0
30,120832.0,4.0
30,94721.0,4.0
30,96446.0,3.0
30,124879.0,3.0
30,92699.0,5.0
30,96463.0,4.0
30,99487.0,5.0
30,120770.0,2.0
30,120324.0,5.0
30,120633.0,4.0
30,98084.0,1.0
30,65377.0,4.0
30,63442.0,4.0
30,68408.0,3.0
30,78346.0,4.0
30,81573.0,4.0
30,144214.0,4.0
30,162677.0,2.0
30,120663.0,4.0
30,83967.0,2.0
30,94737.0,5.0
30,96244.0,4.0
30,164181.0,4.0
30,169547.0,5.0
30,126916.0,4.0
30,171804.0,4.0
30,82089.0,5.0
30,91042.0,5.0
30,94008.0,4.0
30,140352.0,5.0
30,93565.0,4.0
30,68762.0,4.0
30,96171.0,3.0
30,120689.0,4.0
30,134119.0,4.0
30,105793.0,4.0
30,104291.0,3.0
30,184907.0,2.0
30,184858.0,2.0
30,68327.0,4.0
30,56687.0,4.0
30,89791.0,4.0
30,94631.0,3.0
30,87277.0,4.0
30,68555.0,3.0
30,98384.0,4.0
30,234853.0,4.0
30,233687.0,4.0
30,66832.0,2.0
30,95927.0,2.0
30,212985.0,5.0
30,88000.0,3.0
30,89504.0,4.0
30,244244.0,4.0
30,84805.0,4.0
30,95031.0,4.0
30,95774.0,2.0
30,98273.0,4.0
30,67588.0,4.0
30,80500.0,3.0
30,234354.0,4.0
30,259393.0,5.0
30,103125.0,4.0
30,283026.0,3.0
30,289765.0,5.0
30,86361.0,2.0
30,81696.0,4.0
30,102593.0,3.0
30,108330.0,5.0
31,110950.0,3.5
31,82158.0,4.5
31,137523.0,5.0
31,181875.0,4.0
31,434409.0,4.0
31,432283.0,4.0
32,112384.0,5.0
32,113492.0,3.0
32,109635.0,2.0
32,109686.0,5.0
23,43278.0,2.5
23,62622.0,3.5
23,86190.0,4.0
23,118880.0,3.0
23,217869.0,4.0
23,38890.0,3.5
23,50634.0,3.5
23,332452.0,2.0
23,387131.0,3.5
26,120735.0,5.0
26,427944.0,5.0
30,110638.0,5.0
30,108550.0,5.0
30,109306.0,4.0
30,109890.0,4.0
30,102469.0,4.0
30,120623.0,5.0
30,84522.0,2.0
31,93894.0,4.5
32,112642.0,3.0
32,111282.0,3.0
32,110475.0,4.0
32,111503.0,3.0
33,115697.0,3.0
33,80684.0,2.0
33,120618.0,1.0
33,91042.0,4.0
33,134084.0,2.0
33,185014.0,2.0
33,189584.0,2.0
33,215129.0,4.0
33,200530.0,4.0
33,250494.0,2.0
33,86312.0,3.0
33,94318.0,3.0
34,110148.0,4.0
34,110632.0,4.0
34,114906.0,4.0
34,102926.0,4.0
34,108181.0,5.0
34,33467.0,5.0
34,44081.0,4.0
34,82533.0,3.0
34,56592.0,5.0
34,93058.0,5.0
34,81505.0,4.0
34,92005.0,4.0
34,56218.0,5.0
34,61512.0,5.0
34,70047.0,5.0
34,98213.0,5.0
34,84827.0,4.0
34,63442.0,4.0
34,55928.0,3.0
34,67525.0,4.0
34,105112.0,3.0
34,103074.0,3.0
34,54997.0,4.0
34,93773.0,4.0
34,82694.0,4.0
35,110005.0,3.0
35,58385.0,1.5
35,105151.0,3.5
35,81633.0,0.5
36,114814.0,4.0
36,113321.0,4.0
36,114287.0,3.0
36,112508.0,3.0
36,110116.0,4.0
36,106673.0,3.0
36,108174.0,3.0
37,110357.0,5.0
37,120815.0,4.0
37,120630.0,3.0
37,190332.0,5.0
37,242423.0,3.0
38,117951.0,4.0
38,68646.0,4.5
38,118799.0,4.5
38,172495.0,4.5
38,69467.0,4.5
38,102555.0,3.5
38,266697.0,4.0
38,68182.0,4.5
38,48641.0,5.0
38,372784.0,4.0
38,758758.0,3.5
38,111845.0,5.0
38,76517.0,5.0
38,2106476.0,4.0
39,112792.0,3.0
39,113071.0,3.0
39,113749.0,5.0
39,114194.0,2.0
39,109686.0,4.0
39,114694.0,3.0
40,209144.0,5.0
40,407887.0,5.0
40,206634.0,5.0
40,443706.0,4.5
41,112682.0,4.0
41,113670.0,4.5
41,111280.0,4.0
41,106452.0,3.0
41,106697.0,3.5
41,83658.0,5.0
41,88763.0,4.0
41,118583.0,4.0
41,99088.0,3.5
41,120157.0,3.5
41,65377.0,3.0
41,65462.0,3.0
41,68408.0,3.0
41,182789.0,4.0
41,83564.0,4.0
41,120804.0,4.0
41,181689.0,4.0
41,120912.0,3.5
41,74205.0,3.5
41,245429.0,4.0
41,70948.0,3.0
42,109444.0,4.0
42,103639.0,4.0
42,117060.0,4.0
42,83866.0,5.0
42,80684.0,5.0
42,133093.0,3.5
42,190332.0,2.5
42,372784.0,3.5
42,417741.0,4.5
42,1130884.0,3.5
42,1345836.0,3.5
43,112431.0,4.0
43,112573.0,5.0
43,107290.0,4.0
43,116282.0,5.0
43,118655.0,1.0
43,93409.0,2.0
43,139699.0,3.0
43,145660.0,2.0
43,144214.0,3.0
43,122541.0,4.0
43,182789.0,2.0
43,141926.0,2.0
44,113862.0,5.0
44,116130.0,4.0
44,117060.0,3.0
44,117333.0,3.0
45,130827.0,4.5
46,120461.0,5.0
46,85334.0,5.0
46,1375666.0,5.0
46,1201607.0,5.0
47,112573.0,5.0
47,112715.0,3.0
47,112740.0,5.0
47,114898.0,3.0
47,110932.0,3.0
47,106977.0,5.0
48,112573.0,4.0
48,101414.0,3.5
48,113568.0,4.0
48,117951.0,4.5
48,117571.0,2.5
48,119654.0,3.5
48,118799.0,4.5
48,120616.0,3.5
48,130827.0,3.0
48,120630.0,3.0
48,230030.0,3.0
48,208092.0,4.0
48,117883.0,3.5
48,310793.0,4.0
48,107692.0,3.5
48,363589.0,3.0
48,242653.0,3.0
48,374900.0,3.5
48,316654.0,4.0
48,338348.0,3.0
48,104652.0,4.0
48,342150.0,4.0
48,364569.0,3.5
48,363163.0,4.5
48,436231.0,4.0
48,354899.0,4.0
48,829482.0,3.5
48,878695.0,2.5
48,884328.0,3.5
48,1060277.0,4.5
48,1068680.0,3.0
48,985699.0,3.5
48,1055369.0,3.0
48,1080016.0,3.5
48,1286537.0,3.0
48,1071804.0,3.0
48,1250777.0,3.5
48,1228705.0,3.5
48,398286.0,3.5
48,1740707.0,3.5
48,848228.0,3.0
48,1515091.0,3.5
48,1530509.0,2.0
48,1623288.0,3.0
48,1690953.0,3.0
48,1234721.0,2.5
48,2024469.0,3.0
48,864835.0,3.0
48,1441395.0,2.5
48,831387.0,2.5
48,1790864.0,2.5
48,1407972.0,3.0
49,112740.0,4.0
49,108002.0,3.0
49,34583.0,5.0
49,32138.0,5.0
49,54357.0,3.0
49,67992.0,5.0
49,82340.0,3.0
49,56172.0,5.0
49,69113.0,1.0
49,88323.0,4.0
49,104291.0,2.0
49,95800.0,3.0
49,57261.0,2.0
49,77572.0,2.0
50,113161.0,3.0
50,112573.0,4.0
50,112384.0,3.0
50,110912.0,4.0
50,111255.0,3.0
50,111257.0,3.0
50,99653.0,3.0
51,89755.0,4.0
51,137494.0,5.0
51,144214.0,4.0
51,145531.0,3.0
51,186151.0,5.0
52,96332.0,4.0
52,249462.0,5.0
52,120679.0,4.5
52,297884.0,4.5
52,286499.0,4.0
52,283900.0,4.5
52,340855.0,4.5
52,408790.0,2.0
52,382932.0,3.5
52,492481.0,4.0
53,119654.0,3.0
53,99810.0,5.0
53,120591.0,5.0
53,91344.0,3.0
53,100507.0,1.0
53,158811.0,1.0
53,120601.0,1.0
54,92890.0,5.0
54,56869.0,2.0
34,62622.0,5.0
34,61722.0,5.0
34,73629.0,4.0
37,206275.0,3.0
38,66808.0,4.5
38,93818.0,4.0
40,1182345.0,4.5
41,115571.0,3.5
41,311429.0,4.0
42,117500.0,3.5
42,86190.0,4.0
44,116629.0,5.0
44,117913.0,4.0
47,113497.0,5.0
48,120623.0,3.5
48,120735.0,3.5
48,366551.0,4.0
48,490579.0,4.0
48,1504320.0,3.5
48,1133985.0,3.0
48,1778304.0,3.0
49,24216.0,3.0
50,113189.0,4.0
52,344510.0,5.0
54,61369.0,3.5
54,70215.0,4.0
54,372784.0,1.0
54,430051.0,1.0
54,371552.0,3.5
54,1990314.0,5.0
55,114576.0,3.0
55,114746.0,4.0
55,117608.0,4.0
55,117108.0,4.0
55,117331.0,2.0
56,115734.0,4.0
56,110057.0,5.0
56,114069.0,2.0
56,106677.0,4.0
56,117318.0,2.0
56,66921.0,4.0
56,99685.0,4.0
56,81398.0,4.0
56,71315.0,4.0
56,107048.0,5.0
56,97351.0,4.0
56,77631.0,5.0
56,119217.0,5.0
56,120338.0,4.0
56,129387.0,4.0
56,67116.0,4.0
56,104868.0,2.0
56,40522.0,4.0
56,74958.0,4.0
56,210945.0,2.0
56,126029.0,4.0
56,322802.0,5.0
56,317248.0,5.0
56,100404.0,2.0
56,266308.0,1.0
56,90142.0,2.0
56,357413.0,4.0
56,418773.0,4.0
56,765443.0,2.0
56,1045670.0,4.0
56,409459.0,2.0
56,430922.0,5.0
56,985699.0,2.0
56,1049413.0,4.0
56,1045772.0,4.0
56,368226.0,5.0
56,446029.0,5.0
56,947798.0,5.0
56,1740047.0,4.0
56,1287878.0,4.0
56,1345836.0,2.0
56,1758830.0,2.0
56,1245492.0,5.0
56,1727388.0,4.0
56,2492916.0,4.0
56,1798709.0,5.0
56,1408253.0,2.0
56,2562232.0,4.0
56,2015381.0,2.0
56,2737050.0,2.0
56,3472226.0,2.0
56,3605164.0,5.0
56,1365050.0,4.0
57,114388.0,5.0
57,112573.0,5.0
57,106673.0,4.0
57,108149.0,5.0
57,112701.0,5.0
57,72653.0,3.0
57,95016.0,4.0
57,80749.0,2.0
57,82533.0,4.0
57,80684.0,4.0
57,92005.0,4.0
57,74285.0,5.0
57,117666.0,5.0
57,88847.0,4.0
57,87298.0,1.0
57,91080.0,1.0
57,69113.0,4.0
57,96446.0,5.0
57,81207.0,4.0
57,96463.0,4.0
58,112384.0,5.0
58,26029.0,5.0
58,82010.0,4.0
58,118615.0,1.0
58,118571.0,5.0
58,78790.0,2.0
58,101272.0,3.0
58,92513.0,4.0
58,61107.0,4.0
58,134273.0,4.0
58,83530.0,5.0
58,141926.0,5.0
58,94612.0,3.0
59,114814.0,5.0
59,110912.0,4.0
59,106220.0,1.5
59,108052.0,4.5
59,99348.0,3.5
59,120347.0,1.5
59,88847.0,2.5
59,138097.0,3.5
59,78346.0,1.0
59,120737.0,4.5
59,167260.0,5.0
59,436613.0,4.0
60,113492.0,3.5
60,109707.0,5.0
60,78346.0,4.0
60,381681.0,5.0
61,109686.0,4.0
61,99653.0,5.0
61,101414.0,2.5
61,42332.0,3.0
61,33563.0,2.5
61,119654.0,3.5
61,97523.0,2.5
61,94721.0,2.0
61,151804.0,5.0
61,63823.0,4.0
61,120363.0,1.0
61,243155.0,3.5
61,325980.0,1.5
61,352248.0,2.0
61,396269.0,4.0
61,434409.0,5.0
61,383574.0,3.5
61,382932.0,4.0
61,780536.0,4.5
62,372183.0,4.5
62,206634.0,4.0
62,468569.0,5.0
62,945513.0,4.0
62,2562232.0,3.0
62,1065073.0,4.0
62,2717822.0,1.5
62,2096673.0,5.0
63,114709.0,5.0
63,114287.0,0.5
63,117438.0,2.5
63,82971.0,5.0
63,84726.0,4.0
63,99810.0,4.5
63,120915.0,4.5
63,78346.0,4.5
63,99052.0,4.0
64,109830.0,4.0
64,96895.0,4.0
65,53604.0,5.0
66,112722.0,2.0
66,76759.0,5.0
66,103772.0,4.0
66,50083.0,5.0
66,88247.0,5.0
66,118715.0,2.0
66,104257.0,4.0
67,112641.0,4.0
67,112819.0,3.0
67,115685.0,1.0
67,109506.0,5.0
67,109830.0,4.0
67,107822.0,5.0
67,103064.0,4.0
67,117998.0,4.0
68,76759.0,3.0
68,67992.0,3.0
68,107048.0,4.5
68,72431.0,4.0
68,91738.0,3.5
68,258463.0,3.5
68,311289.0,3.5
68,362227.0,3.0
68,327084.0,3.5
68,410297.0,3.5
68,420223.0,3.5
68,467406.0,4.5
69,109831.0,5.0
69,99785.0,4.5
69,32910.0,3.0
69,266543.0,5.0
70,115683.0,3.0
70,117110.0,5.0
70,116282.0,5.0
70,117128.0,3.0
70,112691.0,4.0
70,117331.0,3.0
70,117765.0,4.0
70,116654.0,4.0
71,112651.0,4.0
72,112384.0,3.5
72,107290.0,3.0
72,117951.0,4.0
72,66921.0,4.0
72,93058.0,4.0
72,118799.0,4.0
72,133093.0,3.5
72,190332.0,3.5
72,250494.0,3.0
72,230600.0,3.5
72,198781.0,3.0
72,268380.0,2.5
72,290334.0,2.5
72,266543.0,3.0
72,378194.0,3.0
72,382625.0,2.5
72,443453.0,3.0
72,480249.0,3.0
72,1345836.0,3.0
72,1798709.0,4.0
72,1663202.0,3.5
73,112281.0,1.5
73,112697.0,4.0
73,113855.0,3.0
